image_name,width,height,x0,y0,x1,y1
00001815.jpg,333,519,135,25,189,120
00001801.jpg,612,408,307,142,465,265
00001801.jpg,612,408,66,22,386,270
00001801.jpg,612,408,414,134,556,242
00001154.jpg,1024,684,185,37,850,553
00003025.jpg,480,480,273,16,365,121
00001632.jpg,390,280,174,16,299,121
00000538.jpg,650,434,475,196,626,313
00003031.jpg,500,384,258,113,317,164
00002449.jpg,512,512,116,50,401,382
00001140.jpg,1000,667,434,81,652,251
00001168.jpg,866,1300,313,123,498,445
00000510.jpg,1300,867,417,74,707,299
00000510.jpg,1300,867,570,153,842,360
00000510.jpg,1300,867,799,105,1108,345
00000510.jpg,1300,867,702,217,986,437
00003019.jpg,800,534,75,100,512,439
00002307.jpg,512,768,152,5,381,397
00002313.jpg,680,1023,220,61,488,530
00000504.jpg,1500,1101,221,244,453,442
00000504.jpg,1500,1101,399,384,680,619
00000504.jpg,1500,1101,824,364,1087,584
00000504.jpg,1500,1101,515,201,741,394
00000504.jpg,1500,1101,579,379,854,609
00000504.jpg,1500,1101,739,238,933,404
00000504.jpg,1500,1101,1008,241,1239,438
00002475.jpg,540,349,210,175,264,215
00000935.jpg,1232,821,491,177,754,386
00001395.jpg,1000,667,189,1,1000,665
00002850.jpg,1333,2000,479,180,694,555
00001381.jpg,2000,1333,822,107,1308,484
00000921.jpg,509,339,255,1,442,144
00002878.jpg,736,489,298,186,449,302
00001430.jpg,538,612,197,92,331,268
00002139.jpg,1000,667,55,19,577,424
00002887.jpg,940,529,77,261,257,379
00002887.jpg,940,529,601,224,801,353
00002887.jpg,940,529,376,21,635,191
00002887.jpg,940,529,164,100,412,266
00001356.jpg,800,533,259,47,521,251
00002893.jpg,1300,960,236,194,779,661
00002893.jpg,1300,960,588,139,1207,671
00003233.jpg,800,800,337,197,475,357
00001424.jpg,1066,1600,457,739,739,1231
00002105.jpg,450,300,1,1,420,193
00000074.jpg,1300,945,471,112,755,347
00002663.jpg,650,488,79,83,275,254
00002663.jpg,650,488,342,78,638,337
00002677.jpg,500,333,145,36,373,217
00000706.jpg,6000,4000,410,1034,1037,1531
00001418.jpg,2825,4237,1327,402,1663,988
00002111.jpg,1024,683,315,93,873,536
00003390.jpg,1080,828,258,30,762,488
00000699.jpg,1000,1000,345,337,645,687
00000699.jpg,1000,1000,678,439,960,767
00001587.jpg,2325,3500,1142,862,1516,1519
00000841.jpg,1500,1000,500,1,1372,621
00002930.jpg,1068,1689,228,335,471,783
00001593.jpg,334,500,93,53,167,180
00003384.jpg,1333,2000,539,550,759,933
00002918.jpg,2370,1350,1259,332,1666,602
00000869.jpg,1300,956,501,56,918,413
00001544.jpg,1000,672,397,42,679,262
00000882.jpg,683,1023,359,184,434,317
00003353.jpg,390,280,171,108,214,145
00003435.jpg,640,960,143,117,309,406
00003435.jpg,640,960,352,280,504,540
00001222.jpg,800,501,487,47,694,195
00000128.jpg,910,607,491,201,662,333
00001236.jpg,600,900,179,18,356,326
00003421.jpg,736,490,136,21,438,254
00003421.jpg,736,490,369,67,626,271
00002059.jpg,408,612,116,73,250,306
00001550.jpg,683,1024,294,37,377,182
00000896.jpg,1232,821,398,146,794,453
00002071.jpg,867,1390,336,103,473,363
00001578.jpg,1307,1960,381,505,678,1024
00000100.jpg,1333,2000,664,478,974,1008
00000114.jpg,600,900,127,29,267,268
00000672.jpg,800,583,517,144,779,371
00000672.jpg,800,583,45,60,303,278
00000672.jpg,800,583,181,133,523,423
00000672.jpg,800,583,362,5,602,200
00000672.jpg,800,583,234,1,437,162
00002065.jpg,1024,830,444,51,624,217
00001785.jpg,1300,929,1,1,1053,498
00003192.jpg,800,533,382,60,633,254
00003192.jpg,800,533,199,112,415,280
00001791.jpg,590,393,225,56,427,212
00001961.jpg,1000,667,305,71,695,374
00001975.jpg,1000,667,381,57,657,271
00002529.jpg,420,512,187,1,260,74
00003151.jpg,1024,664,354,137,522,264
00003151.jpg,1024,664,254,184,430,313
00003151.jpg,1024,664,154,162,306,276
00001746.jpg,2000,1334,738,311,1340,778
00001752.jpg,1061,1300,414,92,600,352
00003145.jpg,500,331,44,34,373,287
00001034.jpg,600,438,87,24,215,133
00002273.jpg,1000,838,302,142,603,435
00002267.jpg,590,394,166,8,436,219
00000470.jpg,1000,562,291,124,495,258
00001008.jpg,1000,667,364,34,611,226
00002271.jpg,1800,1692,789,334,1354,939
00001778.jpg,866,1300,373,15,713,621
00000466.jpg,600,400,318,129,392,188
00000300.jpg,1000,667,185,165,339,284
00000300.jpg,1000,667,525,272,644,364
00002517.jpg,960,441,65,111,261,216
00002517.jpg,960,441,259,320,451,423
00002517.jpg,960,441,302,27,486,123
00002517.jpg,960,441,734,11,918,109
00002517.jpg,960,441,513,105,713,210
00002517.jpg,960,441,416,285,574,370
00002503.jpg,780,520,281,41,734,393
00000472.jpg,1200,630,521,195,782,355
00002265.jpg,4248,3416,804,261,1635,1039
00002265.jpg,4248,3416,2565,248,3311,946
00002265.jpg,4248,3416,1962,506,2589,1093
00001744.jpg,650,434,223,99,427,258
00003153.jpg,612,408,275,90,380,171
00003153.jpg,612,408,48,76,149,155
00003153.jpg,612,408,481,84,578,159
00003153.jpg,612,408,385,111,477,183
00000328.jpg,1470,980,859,170,1106,362
00003147.jpg,640,960,338,229,421,374
00002259.jpg,634,407,377,52,482,130
00002259.jpg,634,407,248,40,352,118
00001977.jpg,1300,861,401,59,957,487
00001787.jpg,1024,683,136,99,406,309
00003184.jpg,612,408,320,59,379,105
00003184.jpg,612,408,95,83,157,132
00003184.jpg,612,408,470,109,543,166
00002715.jpg,1200,1200,744,244,880,403
00002715.jpg,1200,1200,619,101,800,308
00002715.jpg,1200,1200,431,107,583,284
00002715.jpg,1200,1200,482,396,610,545
00000664.jpg,600,400,249,117,367,209
00000664.jpg,600,400,65,114,170,195
00000664.jpg,600,400,184,138,272,207
00000664.jpg,600,400,233,75,323,143
00002073.jpg,1000,662,297,49,625,296
00002067.jpg,1300,861,367,77,1003,578
00003379.jpg,612,408,93,255,226,358
00003379.jpg,612,408,428,20,593,148
00003379.jpg,612,408,232,111,375,219
00003379.jpg,612,408,239,215,375,323
00000670.jpg,1600,1155,403,173,737,454
00000670.jpg,1600,1155,674,191,1015,478
00000670.jpg,1600,1155,963,160,1327,460
00001208.jpg,600,900,350,106,415,220
00002701.jpg,1000,714,239,171,498,382
00002701.jpg,1000,714,353,147,606,357
00003437.jpg,236,354,103,63,141,131
00003351.jpg,236,354,94,86,132,156
00000894.jpg,1428,2000,315,82,1165,1438
00001552.jpg,683,1024,380,449,454,579
00001234.jpg,800,582,256,124,518,341
00002932.jpg,2000,1334,673,79,1081,403
00002932.jpg,2000,1334,674,553,1074,863
00000843.jpg,700,1055,482,84,560,220
00001585.jpg,407,612,67,54,257,379
00002098.jpg,281,519,109,4,167,131
00000857.jpg,1000,667,359,29,732,319
00001591.jpg,390,280,129,22,236,112
00002926.jpg,650,895,568,168,635,272
00001368.jpg,1500,1120,687,99,956,333
00003219.jpg,866,1390,302,281,657,943
00002113.jpg,800,533,108,37,500,341
00000704.jpg,612,387,114,87,276,203
00000704.jpg,612,387,278,110,507,278
00000704.jpg,612,387,339,47,449,126
00000704.jpg,612,387,113,42,206,110
00000704.jpg,612,387,265,38,364,111
00002675.jpg,505,340,127,56,363,240
00001354.jpg,2000,1333,871,102,1388,503
00002885.jpg,504,370,307,167,369,219
00002885.jpg,504,370,180,72,253,132
00002885.jpg,504,370,234,177,294,227
00002885.jpg,504,370,189,207,245,255
00002885.jpg,504,370,267,95,330,149
00002885.jpg,504,370,141,161,205,215
00003225.jpg,389,280,149,98,191,132
00003225.jpg,389,280,251,112,291,146
00001432.jpg,800,530,337,86,644,327
00001426.jpg,500,750,197,243,289,403
00000738.jpg,750,500,447,67,576,167
00000738.jpg,750,500,95,23,224,123
00000738.jpg,750,500,1,56,127,186
00000738.jpg,750,500,305,111,418,199
00003231.jpg,1200,1200,429,357,554,500
00002891.jpg,390,280,162,48,263,132
00001340.jpg,3840,5760,1042,1127,2035,2860
00002846.jpg,236,354,77,47,129,136
00001397.jpg,462,280,199,31,380,156
00000089.jpg,1000,1500,374,295,550,602
00000923.jpg,2888,2007,1346,169,1623,393
00001383.jpg,1000,1500,312,49,778,863
00002852.jpg,800,531,178,108,578,417
00002305.jpg,640,960,216,234,347,462
00002477.jpg,1000,1268,639,33,819,298
00002477.jpg,1000,1268,218,303,418,598
00000506.jpg,1024,683,211,221,373,346
00000506.jpg,1024,683,661,153,819,276
00000506.jpg,1024,683,479,189,717,374
00002311.jpg,559,800,181,183,364,482
00001630.jpg,1600,1132,41,8,1321,995
00002339.jpg,450,300,114,8,359,194
00003027.jpg,1470,980,954,335,1125,465
00001156.jpg,450,347,205,56,369,207
00003033.jpg,1024,688,246,265,547,506
00003033.jpg,1024,688,467,176,775,416
00001624.jpg,1300,1390,505,135,904,632
00001817.jpg,626,417,143,23,387,216
00001803.jpg,600,420,102,40,467,337
00001195.jpg,1300,866,215,70,566,342
00001180.jpg,417,626,46,47,255,412
00002489.jpg,400,267,95,23,208,111
00001802.jpg,678,1024,252,148,376,362
00001631.jpg,236,327,97,114,134,173
00000249.jpg,600,420,369,52,468,130
00002310.jpg,866,1300,400,257,593,595
00000507.jpg,2000,1333,1246,52,1702,405
00000507.jpg,2000,1333,660,415,1200,834
00000507.jpg,2000,1333,945,327,1431,696
00000507.jpg,2000,1333,1,134,473,632
00000507.jpg,2000,1333,814,373,1309,765
00002462.jpg,385,280,187,35,298,129
00000275.jpg,600,600,229,70,342,199
00002853.jpg,1030,693,318,170,443,268
00002853.jpg,1030,693,438,176,569,278
00002853.jpg,1030,693,600,185,733,290
00001382.jpg,1066,1689,413,95,589,419
00000088.jpg,3456,5184,1372,715,2048,1871
00001396.jpg,612,494,314,52,587,315
00002847.jpg,350,350,113,76,225,204
00000936.jpg,1000,667,397,59,718,308
00003230.jpg,2000,1331,1039,271,1466,601
00001427.jpg,390,280,136,25,237,109
00001341.jpg,1600,1157,627,129,868,332
00002890.jpg,735,1104,260,209,467,571
00002884.jpg,1500,1253,785,253,1085,545
00002884.jpg,1500,1253,1049,274,1362,578
00002884.jpg,1500,1253,290,132,590,423
00002884.jpg,1500,1253,467,231,748,511
00001355.jpg,1600,1167,335,1,1148,671
00001433.jpg,866,1300,341,111,510,407
00003224.jpg,612,408,94,162,345,356
00003224.jpg,612,408,224,173,515,394
00000705.jpg,2048,1365,788,242,1207,566
00000705.jpg,2048,1365,1292,527,1547,724
00002674.jpg,612,405,42,112,210,242
00002674.jpg,612,405,328,133,490,258
00002674.jpg,612,405,195,101,350,218
00001369.jpg,434,650,141,208,244,388
00000077.jpg,667,1000,262,162,332,281
00002660.jpg,626,417,194,57,359,185
00002106.jpg,600,420,233,11,356,111
00003218.jpg,500,334,272,101,352,163
00000711.jpg,480,320,58,111,165,194
00000711.jpg,480,320,258,91,358,169
00000711.jpg,480,320,139,138,235,211
00001590.jpg,1200,1800,130,474,569,1240
00001590.jpg,1200,1800,725,476,1193,1348
00000856.jpg,683,1023,257,193,324,307
00002099.jpg,1024,886,513,76,689,249
00002099.jpg,1024,886,617,135,793,312
00003393.jpg,800,800,250,103,376,250
00001584.jpg,319,450,164,91,221,185
00000842.jpg,750,1124,250,186,330,326
00000842.jpg,750,1124,397,251,466,371
00003344.jpg,1182,1208,506,495,647,662
00003344.jpg,1182,1208,845,456,971,606
00003344.jpg,1182,1208,339,535,477,698
00003344.jpg,1182,1208,197,477,323,627
00003344.jpg,1182,1208,783,626,901,767
00003344.jpg,1182,1208,694,504,803,630
00000895.jpg,512,704,59,68,370,566
00001235.jpg,600,419,187,1,593,250
00002728.jpg,866,1390,274,62,599,657
00003436.jpg,612,408,249,95,394,208
00001221.jpg,867,1000,381,90,544,308
00001547.jpg,1300,956,606,77,942,364
00000881.jpg,1500,1000,558,97,1000,440
00003378.jpg,600,400,267,122,358,191
00003378.jpg,600,400,171,78,274,158
00003378.jpg,600,400,336,76,439,155
00003378.jpg,600,400,90,119,177,184
00003378.jpg,600,400,183,162,258,220
00003378.jpg,600,400,394,130,475,194
00002066.jpg,1500,1120,509,16,897,353
00001209.jpg,800,582,266,71,548,309
00000103.jpg,1264,1500,576,418,957,943
00002714.jpg,390,280,97,26,292,189
00000665.jpg,2940,1960,1184,459,2191,1241
00000665.jpg,2940,1960,674,583,1539,1254
00003185.jpg,640,457,371,53,617,257
00003185.jpg,640,457,186,1,464,232
00001792.jpg,1335,2000,622,184,767,437
00001786.jpg,1300,956,316,170,823,614
00003191.jpg,500,333,174,69,331,191
00001976.jpg,350,263,58,40,141,113
00001962.jpg,632,420,190,11,406,179
00001989.jpg,1000,710,411,1,725,244
00001751.jpg,1136,1300,504,185,768,537
00002258.jpg,910,607,6,1,910,594
00003146.jpg,626,418,495,124,600,206
00003146.jpg,626,418,271,83,378,166
00003146.jpg,626,418,143,150,253,235
00003146.jpg,626,418,348,167,458,252
00003146.jpg,626,418,37,149,140,229
00003152.jpg,800,533,382,60,633,254
00003152.jpg,800,533,199,112,415,280
00001745.jpg,1300,866,514,110,905,413
00001023.jpg,364,500,146,44,216,155
00000315.jpg,335,254,83,31,195,130
00002264.jpg,718,1024,205,105,492,582
00001779.jpg,667,1000,282,158,391,346
00002516.jpg,2946,1960,874,264,1687,893
00000301.jpg,867,1300,437,392,599,670
00001006.jpg,450,321,11,14,297,257
00003177.jpg,150,150,48,1,98,48
00002269.jpg,1280,720,515,19,1276,625
00001760.jpg,1024,684,178,37,857,553
00003163.jpg,682,1023,415,360,532,565
00001012.jpg,1000,1500,431,435,627,784
00000442.jpg,768,1151,278,239,457,551
00001984.jpg,509,339,240,54,453,222
00001990.jpg,350,525,115,1,185,120
00002296.jpg,1000,667,449,39,877,378
00003188.jpg,1000,1000,227,225,410,443
00002282.jpg,800,600,85,67,301,255
00002282.jpg,800,600,580,77,734,211
00002282.jpg,800,600,460,239,560,325
00001562.jpg,735,946,415,51,499,174
00001562.jpg,735,946,299,25,392,161
00003413.jpg,626,445,126,126,241,221
00003413.jpg,626,445,254,133,361,222
00003413.jpg,626,445,196,57,306,148
00003413.jpg,626,445,315,72,432,169
00003413.jpg,626,445,460,159,574,254
00001204.jpg,1000,667,370,2,752,285
00001210.jpg,450,300,174,9,277,89
00003407.jpg,612,459,384,158,453,219
00003407.jpg,612,459,280,164,351,226
00003407.jpg,612,459,108,158,175,215
00003361.jpg,1024,683,241,378,464,551
00003361.jpg,1024,683,639,115,839,268
00003361.jpg,1024,683,779,158,975,310
00003361.jpg,1024,683,474,333,684,495
00003361.jpg,1024,683,476,145,660,284
00003361.jpg,1024,683,211,207,407,360
00003361.jpg,1024,683,305,160,497,309
00003361.jpg,1024,683,826,312,1022,493
00003361.jpg,1024,683,1,348,192,514
00001576.jpg,1500,1138,674,111,1288,653
00002057.jpg,683,1024,387,97,513,311
00000640.jpg,1500,1101,154,254,550,599
00000640.jpg,1500,1101,517,290,968,667
00000640.jpg,1500,1101,1035,295,1423,619
00000640.jpg,1500,1101,789,73,1168,398
00000640.jpg,1500,1101,372,68,768,406
00000898.jpg,675,900,265,56,403,275
00001238.jpg,1024,683,33,22,492,379
00002725.jpg,640,960,222,156,411,478
00002043.jpg,626,417,195,37,332,142
00002916.jpg,866,1390,434,308,539,509
00002916.jpg,866,1390,288,238,396,435
00002902.jpg,1080,1080,268,96,870,796
00002094.jpg,662,1000,284,66,463,380
00002080.jpg,682,1023,46,1,638,409
00001589.jpg,867,1300,408,196,509,372
00000697.jpg,1500,1000,656,44,1118,402
00000697.jpg,1500,1000,145,234,559,555
00000697.jpg,1500,1000,950,1,1475,346
00000697.jpg,1500,1000,348,210,735,511
00001416.jpg,333,519,86,26,156,152
00002679.jpg,866,1390,321,61,644,665
00001370.jpg,333,519,151,17,226,151
00001364.jpg,1000,678,384,169,593,334
00001402.jpg,2940,1960,1012,103,1319,336
00001402.jpg,2940,1960,1546,184,1828,402
00002123.jpg,682,1024,167,86,573,780
00000734.jpg,1900,1068,376,63,773,317
00000734.jpg,1900,1068,1341,212,1729,466
00000734.jpg,1900,1068,601,156,989,410
00002645.jpg,325,280,38,69,102,133
00002645.jpg,325,280,173,70,235,132
00002651.jpg,750,500,287,198,447,320
00002651.jpg,750,500,187,169,370,311
00002889.jpg,1024,683,86,1,811,499
00001358.jpg,1300,956,406,84,861,473
00002137.jpg,407,612,122,66,247,280
00000913.jpg,1500,1353,590,53,807,281
00002876.jpg,700,467,309,163,440,265
00002876.jpg,700,467,352,39,449,114
00000091.jpg,400,600,98,79,347,505
00000085.jpg,467,700,147,83,276,308
00002692.jpg,970,646,446,104,911,464
00002692.jpg,970,646,69,64,575,448
00003003.jpg,2000,1333,995,289,1912,1000
00003003.jpg,2000,1333,544,210,1345,832
00003003.jpg,2000,1333,89,197,1001,904
00001600.jpg,1333,2000,322,42,1097,1396
00003017.jpg,1300,806,440,113,917,458
00000536.jpg,1232,821,105,288,501,595
00000536.jpg,1232,821,366,221,770,541
00000536.jpg,1232,821,538,160,962,488
00001628.jpg,2000,1333,884,121,1390,514
00000522.jpg,612,408,58,106,250,255
00000522.jpg,612,408,25,32,133,115
00000522.jpg,612,408,305,109,420,196
00000522.jpg,612,408,236,143,394,266
00000522.jpg,612,408,365,22,475,107
00000522.jpg,612,408,423,84,575,201
00002484.jpg,1600,900,514,229,894,473
00001833.jpg,1300,957,406,97,1012,616
00001827.jpg,1500,1120,604,70,924,355
00002490.jpg,572,380,228,44,467,225
00002490.jpg,572,380,111,66,340,243
00001199.jpg,390,280,129,31,289,167
00001826.jpg,1600,1167,622,42,942,313
00001198.jpg,682,1024,307,63,388,205
00002491.jpg,1200,940,558,83,832,327
00002491.jpg,1200,940,302,144,564,378
00002485.jpg,1072,1549,242,259,351,443
00002485.jpg,1072,1549,706,416,811,593
00002485.jpg,1072,1549,510,544,615,721
00001832.jpg,1024,682,174,50,824,543
00000523.jpg,1500,1004,826,377,1062,561
00000523.jpg,1500,1004,1061,385,1277,554
00000523.jpg,1500,1004,457,273,631,412
00000523.jpg,1500,1004,94,327,335,511
00000523.jpg,1500,1004,387,554,628,743
00002334.jpg,736,1104,251,48,408,317
00002452.jpg,660,373,91,92,511,368
00002446.jpg,900,602,499,80,611,167
00001629.jpg,450,319,188,46,269,112
00003016.jpg,1960,1634,1007,326,1525,817
00001601.jpg,800,534,504,107,638,212
00001167.jpg,626,417,277,56,458,196
00001615.jpg,2000,1331,772,95,1503,661
00003002.jpg,1300,957,455,471,751,724
00003002.jpg,1300,957,189,142,491,401
00003002.jpg,1300,957,703,342,1005,601
00003002.jpg,1300,957,253,557,549,806
00003002.jpg,1300,957,457,62,773,333
00002687.jpg,504,330,85,137,176,206
00002687.jpg,504,330,246,144,331,209
00002687.jpg,504,330,183,69,261,128
00002687.jpg,504,330,333,147,417,211
00002687.jpg,504,330,288,77,369,139
00002877.jpg,2500,3745,736,226,1215,1061
00002877.jpg,2500,3745,1022,886,1490,1685
00002863.jpg,1200,1185,811,426,923,555
00001359.jpg,626,417,141,105,293,223
00000047.jpg,1300,891,819,93,1057,283
00000047.jpg,1300,891,641,279,845,443
00002650.jpg,1200,630,484,102,1031,436
00002136.jpg,480,320,89,5,201,90
00002136.jpg,480,320,283,107,399,198
00003228.jpg,960,640,1,1,960,633
00000735.jpg,1098,732,497,187,622,284
00002122.jpg,1400,1130,434,257,636,447
00002122.jpg,1400,1130,637,343,771,469
00001365.jpg,600,419,237,80,360,178
00001403.jpg,700,1050,263,189,419,461
00003200.jpg,495,639,287,182,346,270
00001417.jpg,608,406,138,11,423,232
00001371.jpg,910,1213,154,70,715,941
00002678.jpg,800,533,206,111,452,306
00002678.jpg,800,533,342,90,622,302
00001588.jpg,509,339,196,2,423,182
00002081.jpg,1500,2123,641,146,887,553
00002095.jpg,1500,1120,491,42,1028,508
00000682.jpg,640,860,301,220,413,396
00000682.jpg,640,860,477,387,587,559
00000682.jpg,640,860,285,401,400,580
00000682.jpg,640,860,55,221,192,439
00002903.jpg,3024,4032,1028,409,1504,1149
00000872.jpg,390,280,153,22,246,100
00000866.jpg,2037,1274,819,4,2032,1199
00002042.jpg,1050,700,404,21,628,195
00000899.jpg,1000,667,185,61,641,423
00000641.jpg,1000,667,489,314,660,448
00000641.jpg,1000,667,77,324,241,452
00000641.jpg,1000,667,329,272,501,406
00000641.jpg,1000,667,296,161,438,271
00000641.jpg,1000,667,635,144,742,227
00000641.jpg,1000,667,639,216,800,344
00000641.jpg,1000,667,225,229,346,324
00000641.jpg,1000,667,492,142,636,252
00003348.jpg,612,408,363,176,535,309
00003348.jpg,612,408,104,237,284,377
00003348.jpg,612,408,182,98,391,265
00002730.jpg,1024,681,567,137,795,313
00000127.jpg,458,700,192,325,238,408
00001239.jpg,866,1390,413,293,507,473
00002718.jpg,720,576,354,73,526,236
00003406.jpg,800,800,518,510,671,688
00003406.jpg,800,800,151,68,329,276
00003406.jpg,800,800,544,53,700,236
00003406.jpg,800,800,135,473,295,660
00001577.jpg,735,492,156,24,309,144
00003374.jpg,587,600,139,327,234,437
00003374.jpg,587,600,356,324,446,432
00003374.jpg,587,600,251,290,348,403
00001563.jpg,612,408,270,68,485,235
00001205.jpg,1000,1500,336,232,772,994
00002283.jpg,500,508,167,53,335,247
00000480.jpg,800,600,330,132,592,361
00002297.jpg,441,600,287,58,352,161
00002297.jpg,441,600,91,65,155,166
00001991.jpg,1116,1600,220,1,883,993
00002240.jpg,2000,1333,405,188,933,598
00000331.jpg,667,1000,301,427,382,568
00000325.jpg,1000,667,320,58,590,263
00002254.jpg,427,640,186,67,259,195
00001985.jpg,493,280,179,1,327,94
00003162.jpg,1000,1000,227,225,410,443
00001775.jpg,1000,667,194,14,740,428
00001013.jpg,1162,1700,406,184,727,730
00001007.jpg,683,1024,276,168,393,373
00001761.jpg,800,582,270,75,522,283
00002518.jpg,350,200,21,8,207,132
00001011.jpg,390,280,132,23,269,139
00000469.jpg,735,494,107,217,199,287
00003160.jpg,1280,720,259,28,869,436
00001763.jpg,699,1050,150,1,699,1050
00000333.jpg,700,467,216,53,477,256
00002524.jpg,700,906,141,27,648,791
00002242.jpg,1600,1143,523,208,1207,777
00002242.jpg,1600,1143,227,344,730,753
00001993.jpg,450,378,217,19,303,103
00000441.jpg,1600,1168,373,4,1191,683
00001987.jpg,1300,1066,286,2,1291,961
00003148.jpg,390,280,125,25,299,170
00002530.jpg,612,408,241,32,422,171
00001039.jpg,1200,1800,367,118,684,672
00001978.jpg,1104,1300,402,138,531,314
00000496.jpg,682,1023,312,132,445,365
00001788.jpg,509,339,182,38,349,167
00002281.jpg,504,650,183,93,328,307
00002295.jpg,408,612,99,68,308,424
00001944.jpg,1024,683,354,65,901,490
00003362.jpg,424,490,106,94,158,164
00003362.jpg,424,490,275,118,323,183
00003362.jpg,424,490,194,41,251,117
00003362.jpg,424,490,195,264,237,320
00003404.jpg,682,1024,271,73,376,257
00003410.jpg,338,508,156,59,240,205
00000119.jpg,698,1050,270,192,348,325
00001561.jpg,361,254,125,1,321,143
00002068.jpg,2000,1204,715,121,1141,420
00000657.jpg,600,450,407,204,466,255
00000657.jpg,600,450,154,55,212,105
00000657.jpg,600,450,234,158,291,208
00000657.jpg,600,450,131,204,198,261
00000657.jpg,600,450,167,134,223,184
00000657.jpg,600,450,323,200,379,249
00000657.jpg,600,450,237,241,294,292
00000657.jpg,600,450,290,250,347,299
00000657.jpg,600,450,368,267,429,321
00000657.jpg,600,450,471,271,532,326
00000657.jpg,600,450,453,323,510,373
00000657.jpg,600,450,341,342,396,390
00001549.jpg,319,450,134,102,205,221
00002040.jpg,332,519,150,39,215,157
00003438.jpg,800,800,179,429,272,537
00002726.jpg,650,969,507,159,575,276
00002726.jpg,650,969,406,81,476,198
00002726.jpg,650,969,470,277,531,385
00000643.jpg,2121,1414,388,249,1039,755
00000643.jpg,2121,1414,835,208,1561,759
00000643.jpg,2121,1414,1211,407,1986,1008
00000870.jpg,1000,1500,401,331,551,594
00000864.jpg,970,776,155,104,487,407
00000858.jpg,1600,1157,369,183,689,452
00003389.jpg,626,418,79,82,248,213
00003389.jpg,626,418,276,106,435,229
00003216.jpg,600,400,159,86,351,236
00001401.jpg,480,720,209,299,260,389
00001373.jpg,601,900,251,88,321,212
00001415.jpg,850,1280,331,238,603,716
00003202.jpg,1068,1600,243,309,777,1220
00000723.jpg,1240,828,725,239,1020,469
00000723.jpg,1240,828,387,167,700,405
00000723.jpg,1240,828,925,115,1239,386
00000723.jpg,1240,828,238,138,492,331
00002134.jpg,1500,1089,708,77,1179,466
00002652.jpg,632,994,414,129,505,297
00000045.jpg,1600,1167,193,140,654,540
00000051.jpg,700,375,42,14,377,223
00002120.jpg,700,1050,302,367,387,515
00000737.jpg,662,576,147,25,221,99
00000737.jpg,662,576,138,118,220,201
00000737.jpg,662,576,511,137,580,206
00000737.jpg,662,576,537,220,602,286
00000737.jpg,662,576,6,48,75,118
00000737.jpg,662,576,43,106,113,179
00000737.jpg,662,576,277,56,340,121
00000737.jpg,662,576,377,88,438,149
00000737.jpg,662,576,433,98,501,166
00002875.jpg,360,254,128,31,228,112
00000910.jpg,2000,1333,498,250,1588,1096
00001398.jpg,1300,1062,272,49,1013,737
00000086.jpg,1300,867,446,52,650,211
00002691.jpg,650,650,94,78,575,637
00002685.jpg,823,576,240,117,412,257
00002685.jpg,823,576,444,121,609,256
00001165.jpg,1100,824,127,312,237,407
00001165.jpg,1100,824,516,42,633,145
00001165.jpg,1100,824,313,4,446,124
00001165.jpg,1100,824,651,281,759,375
00001165.jpg,1100,824,862,307,969,401
00001165.jpg,1100,824,394,536,495,624
00001603.jpg,390,280,46,65,126,132
00003000.jpg,600,338,351,1,561,113
00000509.jpg,612,408,273,157,407,258
00000509.jpg,612,408,382,165,518,270
00000509.jpg,612,408,176,200,309,304
00000509.jpg,612,408,36,209,188,327
00000509.jpg,612,408,102,187,235,289
00001617.jpg,390,280,63,63,234,206
00001171.jpg,682,1024,223,253,356,481
00002478.jpg,600,412,45,48,193,167
00002478.jpg,600,412,364,43,512,162
00001159.jpg,1024,682,419,92,771,360
00002336.jpg,250,326,100,42,145,110
00000521.jpg,1184,790,684,112,1145,470
00000521.jpg,1184,790,330,234,744,562
00000521.jpg,1184,790,456,51,756,283
00000521.jpg,1184,790,9,136,461,494
00000521.jpg,1184,790,226,1,539,223
00000535.jpg,1600,1167,1039,108,1481,483
00000535.jpg,1600,1167,192,111,581,441
00000535.jpg,1600,1167,443,278,875,644
00000535.jpg,1600,1167,733,185,1184,560
00000535.jpg,1600,1167,15,340,428,691
00002322.jpg,700,350,1,12,566,345
00002493.jpg,715,536,317,208,483,350
00001824.jpg,600,495,309,31,398,116
00001830.jpg,1000,667,348,64,721,360
00002487.jpg,533,800,187,58,303,261
00002486.jpg,600,400,228,61,356,160
00000285.jpg,867,1300,437,392,599,670
00002492.jpg,362,512,222,89,266,161
00001825.jpg,2000,1334,463,167,1282,802
00001819.jpg,1024,682,365,24,557,172
00002323.jpg,1331,1080,360,203,1085,888
00002445.jpg,385,450,156,105,204,168
00002451.jpg,1800,1200,204,1,1506,884
00001158.jpg,533,849,199,1,370,304
00000520.jpg,400,290,299,93,374,156
00000520.jpg,400,290,32,75,137,166
00000520.jpg,400,290,150,81,225,144
00000520.jpg,400,290,102,43,180,109
00000520.jpg,400,290,262,64,323,115
00000520.jpg,400,290,187,44,246,93
00000508.jpg,1500,1000,273,307,622,578
00000508.jpg,1500,1000,975,410,1354,704
00000508.jpg,1500,1000,932,198,1219,421
00000508.jpg,1500,1000,1120,301,1427,529
00000508.jpg,1500,1000,788,356,1109,599
00000508.jpg,1500,1000,485,451,872,745
00000508.jpg,1500,1000,593,247,965,535
